Min,Max,Mean,Std,Var,Skew,Kurtosis,RMS,Crest Factor,Shape Factor,Peak Value,Peak to Peak Value,Impulse Factor,Zero Crossing Rate,Fault
-0.22238,0.20465,0.0124,0.05987,0.00358,-0.23758,0.05761,0.0124,17.92823,0.25036,0.22238,0.42704,4.48857,0.20292,Normal
-0.1694,0.21842,0.01443,0.06191,0.00383,0.02407,0.01237,0.01443,15.13234,0.28388,0.21842,0.38782,4.29584,0.19198,Normal
-0.19047,0.18254,0.0131,0.06364,0.00405,-0.1807,-0.26669,0.0131,14.53495,0.24637,0.19047,0.373,3.5809,0.1938,Normal
-0.2155,0.20444,0.01621,0.06488,0.00421,-0.28039,0.04584,0.01621,13.29318,0.30144,0.2155,0.41994,4.00707,0.18469,Normal
-0.18212,0.19047,0.01307,0.06274,0.00394,-0.06154,-0.4082,0.01307,14.57004,0.25079,0.19047,0.37259,3.65402,0.18955,Normal
-0.19026,0.1815,0.01233,0.06052,0.00366,-0.18435,-0.143,0.01233,15.42681,0.24687,0.19026,0.37175,3.80848,0.19502,Normal
-0.19047,0.19255,0.01502,0.06176,0.00381,-0.13256,-0.24347,0.01502,12.8228,0.29082,0.19255,0.38302,3.72909,0.20413,Normal
-0.22906,0.17419,0.01293,0.06368,0.00406,-0.32632,0.10544,0.01293,17.71871,0.24673,0.22906,0.40325,4.37167,0.20778,Normal
-0.21195,0.21863,0.01243,0.06697,0.00449,-0.1897,9e-05,0.01243,17.59117,0.22827,0.21863,0.43058,4.01556,0.18469,Normal
-0.18921,0.18254,0.01406,0.06298,0.00397,-0.244,-0.00174,0.01406,13.45787,0.27193,0.18921,0.37175,3.65956,0.19988,Normal
-0.19777,0.25576,0.01247,0.06326,0.004,-0.1159,0.0709,0.01247,20.51163,0.24121,0.25576,0.45353,4.94768,0.21264,Normal
-0.19631,0.21633,0.01403,0.06532,0.00427,-0.1211,0.06416,0.01403,15.41611,0.26376,0.21633,0.41264,4.06612,0.2096,Normal
-0.21613,0.20444,0.01483,0.06669,0.00445,-0.1817,-0.18076,0.01483,14.57559,0.26736,0.21613,0.42057,3.89687,0.17618,Normal
-0.22259,0.2009,0.01306,0.06401,0.0041,-0.14056,-0.04924,0.01306,17.03937,0.24732,0.22259,0.42349,4.21413,0.19745,Normal
-0.18233,0.18671,0.01405,0.06217,0.00387,-0.21118,-0.20022,0.01405,13.2924,0.27146,0.18671,0.36904,3.60839,0.20109,Normal
-0.17357,0.22218,0.01239,0.06205,0.00385,-0.13161,0.03803,0.01239,17.92497,0.24451,0.22218,0.39574,4.38285,0.19016,Normal
-0.23302,0.1888,0.01233,0.06493,0.00422,-0.26401,0.01476,0.01233,18.90476,0.23192,0.23302,0.42182,4.38443,0.20109,Normal
-0.19026,0.20716,0.00951,0.06146,0.00378,-0.31267,-0.0893,0.00951,21.78055,0.18832,0.20716,0.39741,4.10169,0.19988,Normal
-0.17962,0.17795,0.01249,0.06248,0.0039,-0.11574,-0.32511,0.01249,14.38189,0.24254,0.17962,0.35757,3.48817,0.1938,Normal
-0.16376,0.17774,0.00969,0.06263,0.00392,-0.10534,-0.23273,0.00969,18.33504,0.18975,0.17774,0.3415,3.47908,0.20049,Normal
-0.17524,0.2155,0.01099,0.06107,0.00373,-0.03868,-0.24511,0.01099,19.61739,0.21681,0.2155,0.39074,4.25328,0.19502,Normal
-0.17711,0.20736,0.01279,0.06268,0.00393,-0.12724,-0.27725,0.01279,16.2182,0.24518,0.20736,0.38448,3.97641,0.19077,Normal
-0.17565,0.17732,0.01075,0.06261,0.00392,-0.20715,-0.25062,0.01075,16.49026,0.20868,0.17732,0.35298,3.44114,0.1932,Normal
-0.184,0.18734,0.01253,0.06139,0.00377,-0.26524,-0.27622,0.01253,14.95531,0.24397,0.18734,0.37134,3.64867,0.19623,Normal
-0.20862,0.19902,0.0131,0.06087,0.00371,-0.25041,0.06626,0.0131,15.92261,0.26198,0.20862,0.40763,4.17141,0.20838,Normal
-0.1938,0.21508,0.01065,0.06271,0.00393,-0.16009,-0.06828,0.01065,20.20005,0.20727,0.21508,0.40889,4.18683,0.19441,Normal
-0.20215,0.26578,0.01063,0.06576,0.00432,-0.11814,0.22715,0.01063,25.00303,0.20073,0.26578,0.46792,5.01887,0.20292,Normal
-0.19798,0.2495,0.01051,0.06307,0.00398,-0.02681,0.1095,0.01051,23.74659,0.20531,0.2495,0.44748,4.87536,0.19259,Normal
-0.19506,0.20736,0.00924,0.06283,0.00395,-0.05931,-0.07052,0.00924,22.44556,0.18112,0.20736,0.40242,4.06528,0.19623,Normal
-0.2034,0.17795,0.01044,0.06264,0.00392,-0.2227,-0.19712,0.01044,19.4839,0.20309,0.2034,0.38135,3.95691,0.19988,Normal
-0.19506,0.17899,0.00826,0.06182,0.00382,-0.17337,-0.15611,0.00826,23.62438,0.16376,0.19506,0.37405,3.86881,0.19806,Normal
-0.18567,0.22614,0.01034,0.0606,0.00367,-0.16537,0.02337,0.01034,21.87375,0.20984,0.22614,0.41181,4.59002,0.20717,Normal
-0.27913,0.22343,0.01085,0.06464,0.00418,-0.28374,0.20036,0.01085,25.72867,0.20614,0.27913,0.50255,5.30373,0.19866,Normal
-0.20778,0.20277,0.01139,0.06587,0.00434,-0.20636,-0.16696,0.01139,18.24411,0.20993,0.20778,0.41056,3.83,0.1853,Normal
-0.21258,0.19693,0.01092,0.06313,0.00399,-0.24003,-0.02834,0.01092,19.47058,0.21125,0.21258,0.40951,4.11314,0.19016,Normal
-0.19756,0.22906,0.01267,0.06487,0.00421,-0.11337,0.0211,0.01267,18.07706,0.23905,0.22906,0.42662,4.32141,0.18834,Normal
-0.3269,0.2301,0.0135,0.06703,0.00449,-0.25344,0.55041,0.0135,24.22339,0.24485,0.3269,0.557,5.93106,0.17801,Normal
-0.20465,0.21154,0.01193,0.06611,0.00437,-0.19505,-0.18811,0.01193,17.73145,0.21785,0.21154,0.41619,3.8628,0.18104,Normal
-0.20945,0.18775,0.01339,0.06331,0.00401,-0.16592,-0.04058,0.01339,15.63733,0.25612,0.20945,0.3972,4.00498,0.18773,Normal
-0.18901,0.17983,0.01149,0.06074,0.00369,-0.20562,-0.0105,0.01149,16.45292,0.23217,0.18901,0.36883,3.81994,0.20838,Normal
-0.21362,0.20862,0.01174,0.06535,0.00427,-0.16759,-0.21293,0.01174,18.19983,0.21659,0.21362,0.42224,3.94186,0.18287,Normal
-0.19798,0.19881,0.01362,0.06385,0.00408,-0.22286,-0.06084,0.01362,14.59415,0.25851,0.19881,0.39679,3.7728,0.18894,Normal
-0.18462,0.20173,0.00959,0.0655,0.00429,-0.01682,-0.23386,0.00959,21.02535,0.18052,0.20173,0.38636,3.79553,0.19077,Normal
-0.2059,0.19652,0.01161,0.06104,0.00373,-0.23164,-0.17826,0.01161,17.74106,0.22866,0.2059,0.40242,4.05675,0.1932,Normal
-0.19964,0.19443,0.01185,0.06241,0.0039,-0.0707,-0.16202,0.01185,16.84675,0.23242,0.19964,0.39407,3.91545,0.1932,Normal
-0.19276,0.18254,0.00987,0.0582,0.00339,-0.11891,-0.00148,0.00987,19.53709,0.20879,0.19276,0.3753,4.07916,0.21689,Normal
-0.19276,0.1792,0.01268,0.06236,0.00389,-0.15482,-0.37338,0.01268,15.20372,0.24334,0.19276,0.37196,3.69968,0.19016,Normal
-0.17252,0.20257,0.01215,0.06358,0.00404,-0.09914,-0.38903,0.01215,16.67118,0.22956,0.20257,0.37509,3.82703,0.18955,Normal
-0.2059,0.20236,0.0118,0.0649,0.00421,-0.06751,-0.02162,0.0118,17.45101,0.22415,0.2059,0.40826,3.91156,0.19137,Normal
-0.17023,0.20778,0.01338,0.06096,0.00372,-0.18247,-0.07334,0.01338,15.53257,0.26501,0.20778,0.37801,4.11631,0.1932,Normal
-0.21258,0.19172,0.01282,0.06246,0.0039,-0.28358,-0.03066,0.01282,16.58565,0.24919,0.21258,0.4043,4.13293,0.19866,Normal
-0.24366,0.19234,0.01188,0.06357,0.00404,-0.27934,0.01288,0.01188,20.51047,0.22852,0.24366,0.43601,4.68713,0.19745,Normal
-0.18462,0.17545,0.01171,0.06143,0.00377,-0.2182,-0.28469,0.01171,15.76304,0.23034,0.18462,0.36007,3.63084,0.21142,Normal
-0.18087,0.21425,0.01351,0.06278,0.00394,-0.13718,-0.0965,0.01351,15.85334,0.26092,0.21425,0.39512,4.13653,0.19745,Normal
-0.19005,0.20507,0.0105,0.06474,0.00419,-0.1259,-0.27231,0.0105,19.52124,0.19788,0.20507,0.39512,3.86294,0.19259,Normal
-0.19339,0.19881,0.01208,0.0666,0.00444,-0.23718,-0.15227,0.01208,16.45586,0.22008,0.19881,0.3922,3.62155,0.18894,Normal
-0.19985,0.18337,0.01478,0.06447,0.00416,-0.15966,-0.26767,0.01478,13.52165,0.27564,0.19985,0.38323,3.72706,0.19198,Normal
-0.17795,0.19109,0.01342,0.06081,0.0037,-0.06229,-0.06921,0.01342,14.2387,0.26885,0.19109,0.36904,3.82812,0.21021,Normal
-0.1575,0.19652,0.01573,0.05811,0.00338,-0.08961,-0.21465,0.01573,12.49039,0.32141,0.19652,0.35402,4.01459,0.19259,Normal
-0.19964,0.20903,0.01329,0.06231,0.00388,-0.07867,-0.07933,0.01329,15.72656,0.25941,0.20903,0.40868,4.07961,0.19077,Normal
-0.1694,0.17086,0.01325,0.06234,0.00389,-0.24706,-0.37482,0.01325,12.89542,0.25384,0.17086,0.34025,3.2734,0.18591,Normal
-0.17983,0.20945,0.01564,0.06361,0.00405,-0.04376,-0.07885,0.01564,13.38949,0.29834,0.20945,0.38928,3.99457,0.19441,Normal
-0.22009,0.21112,0.01476,0.06324,0.004,-0.29402,0.0809,0.01476,14.90993,0.28085,0.22009,0.43121,4.18742,0.18894,Normal
-0.15354,0.20799,0.01345,0.06301,0.00397,0.02067,-0.1568,0.01345,15.46348,0.25967,0.20799,0.36153,4.01533,0.19623,Normal
-0.20903,0.20799,0.01498,0.06538,0.00427,-0.12808,-0.04964,0.01498,13.95435,0.27829,0.20903,0.41702,3.88332,0.19745,Normal
-0.19067,0.20131,0.0128,0.06086,0.0037,-0.2639,-0.01234,0.0128,15.72321,0.25405,0.20131,0.39199,3.99452,0.21507,Normal
-0.19589,0.19818,0.01327,0.06536,0.00427,-0.05518,-0.13459,0.01327,14.93063,0.24908,0.19818,0.39407,3.71887,0.19441,Normal
-0.21613,0.1865,0.01338,0.06194,0.00384,-0.23837,-0.09227,0.01338,16.15116,0.26161,0.21613,0.40263,4.22523,0.20838,Normal
-0.16648,0.20716,0.01306,0.06359,0.00404,-0.15695,-0.19391,0.01306,15.86133,0.24809,0.20716,0.37363,3.93511,0.19077,Normal
-0.23261,0.21028,0.01245,0.06286,0.00395,-0.18228,0.06127,0.01245,18.68056,0.24215,0.23261,0.44289,4.52358,0.19988,Normal
-0.18108,0.20528,0.01365,0.06409,0.00411,-0.19257,-0.25206,0.01365,15.03978,0.25381,0.20528,0.38636,3.81728,0.17861,Normal
-0.22092,0.18817,0.01165,0.06332,0.00401,-0.16087,-0.06701,0.01165,18.97143,0.22508,0.22092,0.40909,4.27009,0.19077,Normal
-0.1817,0.20945,0.01116,0.06165,0.0038,-0.22885,-0.17493,0.01116,18.76018,0.21948,0.20945,0.39115,4.1174,0.20717,Normal
-0.17607,0.17482,0.01196,0.06279,0.00394,-0.21655,-0.33088,0.01196,14.72322,0.22988,0.17607,0.35089,3.38464,0.19806,Normal
-0.20945,0.17086,0.0099,0.06135,0.00376,-0.28841,0.15256,0.0099,21.16418,0.19892,0.20945,0.38031,4.21008,0.18773,Normal
-0.18692,0.21884,0.01032,0.06341,0.00402,-0.18213,-0.09274,0.01032,21.19686,0.19872,0.21884,0.40576,4.2123,0.20109,Normal
-0.20048,0.20048,0.01163,0.0642,0.00412,-0.09307,0.06028,0.01163,17.23645,0.22604,0.20048,0.40096,3.89618,0.19745,Normal
-0.15876,0.20882,0.0092,0.05886,0.00346,-0.11715,-0.17647,0.0092,22.70454,0.19085,0.20882,0.36758,4.33323,0.21507,Normal
-0.19756,0.20111,0.01243,0.06287,0.00395,-0.16167,-0.00163,0.01243,16.17394,0.2405,0.20111,0.39866,3.88991,0.19927,Normal
-0.18838,0.20674,0.01253,0.06473,0.00419,-0.14574,-0.22046,0.01253,16.49612,0.23401,0.20674,0.39512,3.86022,0.18773,Normal
-0.2445,0.1696,0.01105,0.06167,0.0038,-0.29438,-0.00238,0.01105,22.12741,0.2176,0.2445,0.4141,4.81493,0.20049,Normal
-0.18129,0.22072,0.01292,0.06791,0.00461,-0.17691,-0.35393,0.01292,17.08846,0.22994,0.22072,0.402,3.9294,0.18044,Normal
-0.22843,0.18546,0.01039,0.05943,0.00353,-0.26309,0.13596,0.01039,21.98227,0.21412,0.22843,0.41389,4.70674,0.2181,Normal
-0.19506,0.21049,0.0126,0.06501,0.00423,-0.10087,0.00344,0.0126,16.7052,0.23829,0.21049,0.40555,3.98062,0.18894,Normal
-0.18296,0.18254,0.01492,0.06188,0.00383,-0.28392,-0.14348,0.01492,12.26125,0.2865,0.18296,0.36549,3.5129,0.20413,Normal
-0.1815,0.22781,0.01409,0.06335,0.00401,-0.16795,-0.01267,0.01409,16.16846,0.27202,0.22781,0.4093,4.39819,0.19623,Normal
-0.21049,0.21487,0.01459,0.06489,0.00421,-0.09327,-0.17372,0.01459,14.7254,0.26989,0.21487,0.42537,3.97418,0.19259,Normal
-0.17419,0.18901,0.01502,0.06071,0.00369,-0.17362,-0.33002,0.01502,12.58333,0.29433,0.18901,0.3632,3.70371,0.1853,Normal
-0.1792,0.17399,0.01557,0.0616,0.00379,-0.22074,-0.21596,0.01557,11.51133,0.30247,0.1792,0.35319,3.48188,0.19198,Normal
-0.19672,0.20403,0.01269,0.06112,0.00374,-0.20011,-0.17038,0.01269,16.07457,0.24984,0.20403,0.40075,4.01615,0.19684,Normal
-0.18775,0.21508,0.01453,0.06296,0.00396,-0.16179,0.00156,0.01453,14.80386,0.28063,0.21508,0.40284,4.15437,0.19806,Normal
-0.18775,0.21112,0.01449,0.06236,0.00389,-0.08894,-0.19743,0.01449,14.56828,0.279,0.21112,0.39887,4.06456,0.18712,Normal
-0.21633,0.2107,0.01213,0.06271,0.00393,-0.21267,0.01149,0.01213,17.84175,0.23502,0.21633,0.42704,4.19315,0.19866,Normal
-0.1815,0.18588,0.01546,0.06298,0.00397,-0.10386,-0.37107,0.01546,12.02672,0.2942,0.18588,0.36737,3.53827,0.19259,Normal
-0.21863,0.19923,0.01307,0.06267,0.00393,-0.14285,-0.06602,0.01307,16.72638,0.25144,0.21863,0.41786,4.20573,0.19441,Normal
-0.21633,0.18901,0.01354,0.06394,0.00409,-0.28347,0.12016,0.01354,15.97714,0.25764,0.21633,0.40534,4.11641,0.19684,Normal
-0.19547,0.20632,0.01372,0.064,0.0041,-0.206,0.06877,0.01372,15.0387,0.26211,0.20632,0.40179,3.94179,0.19077,Normal
-0.19735,0.20111,0.01136,0.06342,0.00402,-0.2279,-0.0842,0.01136,17.69912,0.2186,0.20111,0.39846,3.86912,0.18591,Normal
-0.19485,0.22802,0.0129,0.0676,0.00457,-0.07957,0.05181,0.0129,17.67858,0.23385,0.22802,0.42286,4.1342,0.19137,Normal
-0.17044,0.18504,0.01403,0.06224,0.00387,-0.20185,-0.17045,0.01403,13.19084,0.27116,0.18504,0.35548,3.57678,0.20231,Normal
-0.23135,0.19067,0.0133,0.06504,0.00423,-0.4106,0.06326,0.0133,17.39202,0.24551,0.23135,0.42203,4.26988,0.18287,Normal
-0.15354,0.18316,0.0139,0.05823,0.00339,-0.09163,-0.32158,0.0139,13.17773,0.28697,0.18316,0.33671,3.78158,0.22236,Normal
-0.21863,0.19318,0.01451,0.06259,0.00392,-0.10663,-0.06967,0.01451,15.06939,0.28078,0.21863,0.41181,4.23114,0.19441,Normal
-0.16627,0.17941,0.01474,0.06097,0.00372,-0.11948,-0.23472,0.01474,12.17445,0.29167,0.17941,0.34568,3.55093,0.20352,Normal
-0.20152,0.1719,0.01626,0.06098,0.00372,-0.20756,-0.21236,0.01626,12.39668,0.31756,0.20152,0.37342,3.93668,0.20778,Normal
-0.17962,0.24262,0.01521,0.06521,0.00425,-0.03967,-0.33703,0.01521,15.95634,0.27772,0.24262,0.42224,4.43132,0.18773,Normal
-0.18191,0.17628,0.01291,0.06187,0.00383,-0.13776,-0.27141,0.01291,14.09296,0.25016,0.18191,0.35819,3.52544,0.19806,Normal
-0.21279,0.2132,0.01295,0.06292,0.00396,-0.20556,0.03939,0.01295,16.45823,0.25109,0.2132,0.42599,4.13254,0.20109,Normal
-0.17106,0.2301,0.01408,0.06406,0.0041,-0.01835,-0.37383,0.01408,16.33986,0.26394,0.2301,0.40117,4.31274,0.19623,Normal
-0.17148,0.2251,0.01169,0.06262,0.00392,-0.13874,-0.03761,0.01169,19.25136,0.22805,0.2251,0.39658,4.39035,0.19563,Normal
-0.17023,0.19777,0.01418,0.06116,0.00374,-0.07337,-0.11419,0.01418,13.94242,0.28213,0.19777,0.368,3.93363,0.20474,Normal
-0.20111,0.17878,0.01483,0.06174,0.00381,-0.22708,-0.08527,0.01483,13.56099,0.29112,0.20111,0.37989,3.94793,0.21142,Normal
-0.1936,0.19026,0.0127,0.0642,0.00412,-0.14553,-0.25322,0.0127,15.24257,0.23944,0.1936,0.38385,3.64967,0.19502,Normal
-0.18608,0.18588,0.01446,0.06309,0.00398,-0.17353,-0.25537,0.01446,12.86929,0.27528,0.18608,0.37196,3.54267,0.19016,Normal
-0.18045,0.18901,0.01149,0.06051,0.00366,-0.26578,-0.16613,0.01149,16.44929,0.22911,0.18901,0.36946,3.76873,0.19563,Normal
-0.22551,0.19047,0.0111,0.06297,0.00396,-0.16717,-0.14721,0.0111,20.30777,0.21361,0.22551,0.41598,4.33787,0.18226,Normal
-0.20131,0.21967,0.0143,0.06271,0.00393,-0.21726,-0.01795,0.0143,15.35769,0.27395,0.21967,0.42099,4.20724,0.2017,Normal
-0.19422,0.18066,0.01272,0.06119,0.00374,-0.13803,-0.22856,0.01272,15.26883,0.25152,0.19422,0.37488,3.84045,0.19502,Normal
-0.24909,0.16877,0.01371,0.06123,0.00375,-0.3136,0.03622,0.01371,18.1628,0.26905,0.24909,0.41786,4.88673,0.19988,Normal
-0.22238,0.20027,0.01371,0.06152,0.00378,-0.26571,0.08958,0.01371,16.22185,0.27058,0.22238,0.42265,4.38926,0.20474,Normal
-0.19839,0.19818,0.01288,0.0645,0.00416,-0.16558,-0.20179,0.01288,15.39755,0.24209,0.19839,0.39658,3.72765,0.20049,Normal
-0.19923,0.20361,0.01385,0.06161,0.0038,-0.17484,-0.04037,0.01385,14.69616,0.27088,0.20361,0.40284,3.98097,0.19077,Normal
-0.18421,0.18713,0.01472,0.06484,0.0042,-0.08861,-0.1451,0.01472,12.71398,0.27773,0.18713,0.37134,3.53112,0.1938,Normal
-0.17315,0.22238,0.01372,0.0628,0.00394,-0.0083,-0.11009,0.01372,16.21135,0.26639,0.22238,0.39553,4.31852,0.19623,Normal
-0.17691,0.1815,0.01379,0.06154,0.00379,-0.24671,-0.27977,0.01379,13.16582,0.26801,0.1815,0.3584,3.52859,0.19198,Normal
-0.20361,0.1815,0.01597,0.06255,0.00391,-0.24067,-0.10679,0.01597,12.75331,0.30511,0.20361,0.3851,3.89113,0.18955,Normal
-0.19318,0.18692,0.01263,0.06138,0.00377,-0.21496,0.03968,0.01263,15.29319,0.25352,0.19318,0.3801,3.87713,0.2017,Normal
-0.24491,0.17586,0.01331,0.06224,0.00387,-0.1327,-0.0394,0.01331,18.39596,0.2606,0.24491,0.42078,4.79404,0.20474,Normal
-0.19506,0.18442,0.01559,0.06305,0.00397,-0.19229,-0.08188,0.01559,12.51462,0.29563,0.19506,0.37947,3.69973,0.19137,Normal
-0.22259,0.20862,0.01112,0.06491,0.00421,-0.09138,-0.03359,0.01112,20.01986,0.2107,0.22259,0.43121,4.21819,0.1932,Normal
-0.19923,0.18316,0.01273,0.06218,0.00387,-0.11939,-0.05615,0.01273,15.65278,0.24993,0.19923,0.38239,3.91209,0.19927,Normal
-0.15396,0.19506,0.01395,0.06216,0.00386,-0.03867,-0.32415,0.01395,13.98363,0.26929,0.19506,0.34901,3.76568,0.18104,Normal
-0.17252,0.18796,0.00975,0.0611,0.00373,-0.18355,-0.26356,0.00975,19.28212,0.19377,0.18796,0.36049,3.73626,0.18591,Normal
-0.2107,0.21759,0.01329,0.064,0.0041,-0.13154,-0.0321,0.01329,16.37241,0.25434,0.21759,0.42829,4.16423,0.20899,Normal
-0.1913,0.21467,0.01263,0.06199,0.00384,-0.13513,0.04452,0.01263,17.00041,0.24932,0.21467,0.40597,4.23848,0.19806,Normal
-0.18692,0.17837,0.0132,0.0608,0.0037,-0.15761,-0.19823,0.0132,14.15914,0.26211,0.18692,0.36529,3.71127,0.20231,Normal
-0.17148,0.21341,0.01464,0.06361,0.00405,-0.04758,-0.18609,0.01464,14.5781,0.27767,0.21341,0.3849,4.04783,0.1938,Normal
-0.19964,0.18775,0.01344,0.06303,0.00397,-0.20579,-0.22472,0.01344,14.85442,0.25729,0.19964,0.3874,3.82196,0.18651,Normal
-0.18796,0.21383,0.01287,0.06579,0.00433,-0.09495,-0.12808,0.01287,16.61627,0.23867,0.21383,0.40179,3.96583,0.1853,Normal
-0.21362,0.19234,0.01395,0.06094,0.00371,-0.19876,0.02926,0.01395,15.31775,0.27727,0.21362,0.40597,4.24708,0.20595,Normal
-0.20027,0.17837,0.01575,0.06266,0.00393,-0.27368,-0.10696,0.01575,12.71646,0.30066,0.20027,0.37864,3.82329,0.19502,Normal
-0.19944,0.23302,0.01404,0.06327,0.004,-0.19291,0.32788,0.01404,16.5925,0.27221,0.23302,0.43246,4.51665,0.20535,Normal
-0.19193,0.184,0.01391,0.06352,0.00403,-0.21476,-0.16019,0.01391,13.79539,0.26385,0.19193,0.37592,3.63996,0.20413,Normal
-0.19422,0.2493,0.01509,0.06266,0.00393,-0.10514,-0.05048,0.01509,16.52,0.28899,0.2493,0.44352,4.77418,0.18712,Normal
-0.17983,0.21779,0.01233,0.06554,0.0043,0.02878,-0.27662,0.01233,17.66109,0.22901,0.21779,0.39762,4.04463,0.18834,Normal
-0.1744,0.17983,0.01395,0.06331,0.00401,-0.07341,-0.40607,0.01395,12.89162,0.26433,0.17983,0.35423,3.40762,0.19806,Normal
-0.18984,0.20403,0.01253,0.06383,0.00407,-0.20075,0.21931,0.01253,16.28944,0.24389,0.20403,0.39387,3.9729,0.20595,Normal
-0.16522,0.19964,0.01145,0.06213,0.00386,-0.16353,-0.125,0.01145,17.43004,0.22425,0.19964,0.36487,3.90862,0.20292,Normal
-0.15876,0.23219,0.01471,0.06194,0.00384,0.17992,0.03655,0.01471,15.78424,0.29059,0.23219,0.39095,4.5867,0.21081,Normal
-0.22113,0.21237,0.01182,0.06395,0.00409,-0.13903,-0.10519,0.01182,18.70334,0.22478,0.22113,0.4335,4.20418,0.18834,Normal
-0.21487,0.19506,0.01222,0.06064,0.00368,-0.15771,-0.06467,0.01222,17.58219,0.24468,0.21487,0.40993,4.30203,0.20778,Normal
-0.19881,0.26014,0.0128,0.0638,0.00407,-0.02958,0.11342,0.0128,20.33125,0.2485,0.26014,0.45895,5.05236,0.2096,Normal
-0.20924,0.18692,0.01132,0.06568,0.00431,-0.19847,-0.13484,0.01132,18.48755,0.21079,0.20924,0.39616,3.89699,0.18834,Normal
-0.16919,0.20757,0.01438,0.06138,0.00377,-0.16076,-0.12888,0.01438,14.43732,0.28153,0.20757,0.37676,4.06449,0.19988,Normal
-0.19526,0.20716,0.01341,0.05957,0.00355,-0.1894,-0.04308,0.01341,15.4435,0.27285,0.20716,0.40242,4.2137,0.21507,Normal
-0.20674,0.21967,0.01339,0.06587,0.00434,-0.10243,-0.06139,0.01339,16.4005,0.24882,0.21967,0.42641,4.08076,0.1938,Normal
-0.19464,0.21008,0.0149,0.06234,0.00389,-0.08396,0.02323,0.0149,14.09505,0.28967,0.21008,0.40471,4.08295,0.20595,Normal
-0.16627,0.1888,0.01462,0.06192,0.00383,-0.11971,-0.19362,0.01462,12.91131,0.2858,0.1888,0.35506,3.69003,0.21081,Normal
-0.19881,0.19693,0.01337,0.06392,0.00409,-0.05136,-0.04287,0.01337,14.87368,0.25596,0.19881,0.39574,3.80713,0.20535,Normal
-0.16835,0.18316,0.01363,0.06225,0.00387,-0.21334,-0.32293,0.01363,13.43798,0.26169,0.18316,0.35152,3.51652,0.1938,Normal
-0.19109,0.20799,0.014,0.06381,0.00407,-0.16772,-0.1279,0.014,14.8542,0.26588,0.20799,0.39908,3.94944,0.19198,Normal
-0.24137,0.20069,0.01171,0.06281,0.00395,-0.25988,0.12247,0.01171,20.60706,0.22848,0.24137,0.44206,4.70823,0.19745,Normal
-0.18296,0.22072,0.01213,0.06192,0.00383,-0.12332,-0.17528,0.01213,18.19659,0.23705,0.22072,0.40367,4.31356,0.19441,Normal
-0.19798,0.1936,0.01339,0.0631,0.00398,-0.24461,-0.0981,0.01339,14.78952,0.25548,0.19798,0.39157,3.7784,0.18104,Normal
-0.20674,0.22322,0.00964,0.06314,0.00399,-0.09842,-0.03077,0.00964,23.1511,0.1885,0.22322,0.42996,4.36396,0.20474,Normal
-0.23156,0.22468,0.01211,0.0633,0.00401,-0.14564,0.18903,0.01211,19.12551,0.23682,0.23156,0.45624,4.52931,0.19502,Normal
-0.23782,0.20674,0.012,0.06357,0.00404,-0.1948,0.06657,0.012,19.82609,0.23012,0.23782,0.44456,4.56245,0.20231,Normal
-0.18379,0.18024,0.00944,0.06333,0.00401,-0.12506,-0.37533,0.00944,19.47236,0.18055,0.18379,0.36403,3.5157,0.1932,Normal
-0.20152,0.19652,0.01352,0.0653,0.00426,-0.12521,-0.21061,0.01352,14.9092,0.25022,0.20152,0.39804,3.7306,0.18651,Normal
-0.18233,0.1817,0.01083,0.05833,0.0034,-0.24984,-0.05732,0.01083,16.84114,0.22584,0.18233,0.36403,3.8034,0.20656,Normal
-0.2155,0.1961,0.01177,0.06496,0.00422,-0.18914,0.0933,0.01177,18.30425,0.22475,0.2155,0.4116,4.11388,0.19806,Normal
-0.15876,0.21174,0.01101,0.06364,0.00405,-0.11481,-0.3897,0.01101,19.22764,0.20994,0.21174,0.3705,4.03661,0.19684,Normal
-0.23678,0.21779,0.01014,0.06531,0.00427,-0.17225,0.47119,0.01014,23.34183,0.19443,0.23678,0.45457,4.53829,0.20717,Normal
-0.2445,0.19109,0.01071,0.06559,0.0043,-0.20103,0.10577,0.01071,22.82973,0.20037,0.2445,0.43559,4.57441,0.18955,Normal
-0.20674,0.18504,0.01189,0.0645,0.00416,-0.30996,-0.044,0.01189,17.39171,0.2227,0.20674,0.39178,3.87316,0.18348,Normal
-0.18233,0.25806,0.01048,0.06451,0.00416,0.02932,0.03641,0.01048,24.62391,0.20031,0.25806,0.44039,4.93235,0.19198,Normal
-0.1767,0.19964,0.01007,0.06373,0.00406,-0.15892,-0.17047,0.01007,19.82633,0.19375,0.19964,0.37634,3.84132,0.19866,Normal
-0.17774,0.18254,0.01172,0.06358,0.00404,-0.173,-0.11644,0.01172,15.57465,0.22507,0.18254,0.36028,3.50545,0.17254,Normal
-0.18984,0.21383,0.0109,0.06656,0.00443,-0.11121,-0.23167,0.0109,19.61118,0.19923,0.21383,0.40367,3.90718,0.19441,Normal
-0.20695,0.22718,0.01098,0.0612,0.00375,-0.13268,0.0541,0.01098,20.69018,0.21995,0.22718,0.43413,4.5509,0.21203,Normal
-0.2155,0.23594,0.01245,0.06619,0.00438,-0.19882,0.06972,0.01245,18.94573,0.23082,0.23594,0.45144,4.373,0.18773,Normal
